episode_step,progress,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,obs_48,obs_49,obs_50,obs_51,obs_52,obs_53,obs_54,obs_55,obs_56,obs_57,obs_58,obs_59,obs_60,obs_61,obs_62,obs_63,obs_64,obs_65,obs_66,obs_67,obs_68,obs_69,obs_70,obs_71,obs_72,obs_73,obs_74,obs_75,obs_76,obs_77,obs_78,obs_79,obs_80,obs_81,obs_82,obs_83,obs_84,obs_85,obs_86,obs_87,obs_88,obs_89,obs_90,obs_91,obs_92,obs_93,obs_94,obs_95,obs_96,obs_97,obs_98,obs_99,obs_100,obs_101,obs_102,obs_103,obs_104,obs_105,obs_106,obs_107,obs_108,obs_109,obs_110,obs_111,obs_112,obs_113,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20
106,0.152395,-0.572048,-0.043655,0.028091,1.046811,-0.475377,0.051907,-0.385124,-0.187522,0.075427,0.695676,-0.317648,0.201957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.415137,0.145325,0.043878,4.343417,-1.927250,-0.097342,0.279753,-0.484210,0.130963,-0.567551,0.257068,0.497143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.936386,0.133804,-0.035560,0.955888,-0.349165,0.261486,0.097938,0.293743,-0.941860,0.177359,-0.161981,-0.020874,-0.447854,-0.046039,-0.294350,-0.207670,-0.120272,0.175806,0.684224,-0.331359,-0.642913,0.003068,0.208621,0.190214,0.240835,0.056757,0.125786,0.090505,-0.208621,0.000000,-2.146336,1.226478,-0.536584,0.229965,2.299646,1.456442,1.686407,1.686407,-1.073168,-1.073168,2.836230,0.536584,0.229965,0.076655,-1.149823,0.843203,0.613239,-1.916371,0.306619,-0.459929,0.000000,-1.939798,-7.676435,-1.382767,5.062247,5.138146,-1.226866,4.954222,7.631769,-6.631741,2.079400,1.320258,4.557758,0.121020,4.174161,0.612286,3.333272,0.962569,-1.000640,5.472520,-4.179102,-3.850837,-3.655228,-5.929121,-2.038999,8.963184,3.091450,0.976524,3.367490,6.306150,-5.338192,0.552770,0.450091,3.172116,0.001795,3.224908,-0.584855,2.623105,-0.357929,-1.036488,5.679286,-3.873589,-1.243550
107,0.153846,-0.627722,-0.038783,0.027942,1.146660,-0.519481,0.047847,-0.379130,-0.197362,0.077917,0.683564,-0.312160,0.212001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.603818,0.228899,-0.011931,4.665065,-2.057840,-0.192765,0.279785,-0.455320,0.113825,-0.564909,0.255971,0.464302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.938411,0.114434,-0.019319,0.959464,-0.344980,0.257553,0.148701,0.361393,-0.818910,0.160485,-0.129767,-0.027010,-0.432514,-0.003087,-0.251398,-0.161651,-0.078854,0.145126,0.653544,-0.293010,-0.619903,0.003068,0.208621,0.190214,0.240835,0.056757,0.125786,0.090505,-0.208621,0.000000,-0.919858,1.456442,-0.229965,0.843203,1.993026,2.606265,2.069681,1.993026,-1.533097,-1.609752,1.839717,1.073168,0.229965,0.076655,-1.149823,0.843203,0.613239,-1.916371,0.306619,-0.459929,0.000000,-3.655228,-5.929121,-2.038999,8.963184,3.091450,0.976524,3.367490,6.306150,-5.338192,0.552770,0.450091,3.172116,0.001795,3.224908,-0.584855,2.623105,-0.357929,-1.036488,5.679286,-3.873589,-1.243550,-4.550111,-3.659626,-1.976461,10.730881,0.596921,2.711071,1.654536,3.927377,-3.167161,-0.382817,0.305463,1.700730,-0.355099,1.970138,-1.143398,2.000564,-1.202855,-0.471252,4.767474,-3.647275,0.302639
108,0.155298,-0.676200,-0.034499,0.027614,1.233414,-0.557690,0.044197,-0.373933,-0.205735,0.079980,0.673079,-0.307409,0.220529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.064131,0.184840,-0.025340,3.682807,-1.615699,-0.162025,0.220064,-0.345270,0.081801,-0.442925,0.200748,0.350600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.941626,0.096319,-0.005896,0.962771,-0.336610,0.252576,0.192049,0.443846,-0.730138,0.158951,-0.111359,-0.037748,-0.412573,0.047534,-0.232990,-0.121767,-0.035903,0.117515,0.624398,-0.243922,-0.612233,0.003068,0.208621,0.190214,0.240835,0.056757,0.125786,0.090505,-0.208621,0.000000,-0.306619,1.073168,-0.536584,0.996513,2.222991,0.536584,2.146336,1.993026,-1.533097,-1.149823,2.299646,0.383274,0.229965,0.076655,-1.149823,0.843203,0.613239,-1.916371,0.306619,-0.459929,0.000000,-4.550111,-3.659626,-1.976461,10.730881,0.596921,2.711071,1.654536,3.927377,-3.167161,-0.382817,0.305463,1.700730,-0.355099,1.970138,-1.143398,2.000564,-1.202855,-0.471252,4.767474,-3.647275,0.302639,-5.025515,-2.117580,-1.781917,11.223393,-0.988182,3.034729,0.706974,2.609528,-1.928348,-1.189620,0.556686,0.452090,-0.450439,1.324455,-1.259523,1.570788,-1.175069,-0.447749,3.721100,-3.377615,1.269025
109,0.156749,-0.710287,-0.031390,0.026929,1.293972,-0.584109,0.041366,-0.370328,-0.211173,0.081189,0.665847,-0.304130,0.226025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.512784,0.113131,-0.010879,2.681628,-1.167104,-0.093283,0.164981,-0.245513,0.053294,-0.330551,0.149872,0.247720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.946021,0.077571,0.007310,0.965582,-0.324022,0.248262,0.210863,0.500000,-0.775748,0.165087,-0.077612,-0.022408,-0.388029,0.110427,-0.171631,-0.072680,0.011650,0.092971,0.595253,-0.179495,-0.567748,0.067495,0.233165,0.052155,0.285320,-0.000000,-0.141126,0.193282,-0.131922,-0.000000,0.306619,1.456442,0.766549,1.073168,2.529610,2.606265,1.609752,2.146336,-0.996513,-1.226478,2.682920,1.456442,0.000000,-0.000000,-0.076655,0.459929,-0.229965,-1.379787,0.306619,2.452955,-0.000000,-5.025515,-2.117580,-1.781917,11.223393,-0.988182,3.034729,0.706974,2.609528,-1.928348,-1.189620,0.556686,0.452090,-0.450439,1.324455,-1.259523,1.570788,-1.175069,-0.447749,3.721100,-3.377615,1.269025,-3.658437,-0.780905,-1.733234,10.672116,-2.052680,1.884657,-0.607864,0.485104,-2.050387,-2.886120,2.146584,-1.235014,-0.172712,2.044886,-0.160753,0.873725,-0.318513,0.204528,3.254019,-2.390594,1.549668
110,0.158200,-0.736712,-0.029974,0.027179,1.340679,-0.604374,0.040465,-0.367333,-0.215555,0.082112,0.659857,-0.301414,0.230438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.225454,0.049629,0.024220,2.162135,-0.936356,-0.020910,0.142079,-0.205929,0.042556,-0.283977,0.128781,0.207103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.951104,0.056061,0.022603,0.968121,-0.308043,0.244130,0.233997,0.500000,-0.916332,0.157417,-0.040796,-0.027010,-0.358883,0.170252,-0.179301,-0.012854,0.051534,0.062291,0.559971,-0.119670,-0.561612,0.067495,0.233165,0.052155,0.285320,-0.000000,-0.141126,0.193282,-0.131922,-0.000000,-0.383274,1.303133,-0.229965,1.456442,3.066195,0.459929,2.682920,1.993026,-1.149823,-1.609752,2.682920,1.303133,0.000000,-0.000000,-0.076655,0.459929,-0.229965,-1.379787,0.306619,2.452955,-0.000000,-3.658437,-0.780905,-1.733234,10.672116,-2.052680,1.884657,-0.607864,0.485104,-2.050387,-2.886120,2.146584,-1.235014,-0.172712,2.044886,-0.160753,0.873725,-0.318513,0.204528,3.254019,-2.390594,1.549668,-3.529136,-1.760103,-0.891365,9.997955,-2.512628,1.287897,-1.426398,-0.875813,-3.865239,-2.065855,1.535762,-0.999106,-0.242135,2.291981,0.354178,0.474184,-0.096597,0.414290,3.006822,-1.409548,1.231928
111,0.159652,-0.759305,-0.029404,0.027897,1.380458,-0.621563,0.040530,-0.364644,-0.219410,0.082891,0.654488,-0.298979,0.234309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.761186,-0.102805,0.142910,1.331797,-0.574644,0.172530,0.118766,-0.167604,0.032811,-0.236791,0.107403,0.167992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.955994,0.031619,0.040610,0.970344,-0.290563,0.239651,0.243620,0.500000,-1.000000,0.155883,-0.010116,-0.016272,-0.343544,0.227010,-0.110272,0.048505,0.088350,0.053087,0.523156,-0.061379,-0.517126,0.067495,0.233165,0.052155,0.285320,-0.000000,-0.141126,0.193282,-0.131922,-0.000000,-0.076655,1.379787,0.536584,0.613239,2.452955,1.609752,2.682920,1.609752,-0.383274,-1.609752,2.759575,0.843203,0.000000,-0.000000,-0.076655,0.459929,-0.229965,-1.379787,0.306619,2.452955,-0.000000,-3.529136,-1.760103,-0.891365,9.997955,-2.512628,1.287897,-1.426398,-0.875813,-3.865239,-2.065855,1.535762,-0.999106,-0.242135,2.291981,0.354178,0.474184,-0.096597,0.414290,3.006822,-1.409548,1.231928,-4.163237,-4.085196,-0.162046,9.716557,-2.747262,1.624856,-2.022867,0.118313,-6.326369,1.256309,-2.532228,1.971522,-0.697060,1.375240,-0.347983,1.220915,-0.671867,0.036568,3.076810,-0.899238,0.550385
112,0.161103,-0.767159,-0.034086,0.032895,1.393951,-0.627360,0.047367,-0.362583,-0.222259,0.083424,0.650385,-0.297118,0.237158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.228493,-0.256966,0.259059,0.384754,-0.165240,0.364703,0.089896,-0.124139,0.023173,-0.178865,0.081142,0.124080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.960344,0.005616,0.060500,0.971780,-0.272174,0.235824,0.214031,0.500000,-1.000000,0.155883,0.019029,-0.002466,-0.322068,0.294505,-0.142485,0.112932,0.119029,0.046951,0.481738,0.007650,-0.489515,0.067495,0.233165,0.052155,0.285320,-0.000000,-0.141126,0.193282,-0.131922,-0.000000,0.000000,1.303133,0.076655,1.149823,2.912885,1.456442,2.989540,1.303133,-0.383274,-1.686407,2.989540,2.299646,0.000000,-0.000000,-0.076655,0.459929,-0.229965,-1.379787,0.306619,2.452955,-0.000000,-4.163237,-4.085196,-0.162046,9.716557,-2.747262,1.624856,-2.022867,0.118313,-6.326369,1.256309,-2.532228,1.971522,-0.697060,1.375240,-0.347983,1.220915,-0.671867,0.036568,3.076810,-0.899238,0.550385,-5.598180,-4.499557,-0.179069,9.748437,-1.906440,2.261281,-0.605130,1.944657,-6.656929,0.313531,-3.689162,2.299716,-0.907553,0.550186,-0.878141,1.812969,-1.370187,0.030265,3.228848,-1.573274,0.030398
113,0.162554,-0.768445,-0.039683,0.038260,1.395848,-0.628173,0.055118,-0.361049,-0.224375,0.083818,0.647334,-0.295733,0.239273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.264148,-0.325651,0.286537,-0.484926,0.208609,0.433275,0.050320,-0.069130,0.012753,-0.100070,0.045399,0.069051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.964070,-0.020221,0.080644,0.972321,-0.253112,0.232772,0.180983,0.500000,-1.000000,0.162019,0.043573,0.019010,-0.306728,0.366602,-0.071922,0.166621,0.143573,0.039282,0.440321,0.075146,-0.449631,0.067495,0.233165,0.052155,0.285320,-0.000000,-0.141126,0.193282,-0.131922,-0.000000,0.229965,1.149823,1.609752,0.613239,3.526124,-0.689894,2.452955,1.456442,-0.306619,-2.069681,3.296159,0.459929,0.000000,-0.000000,-0.076655,0.459929,-0.229965,-1.379787,0.306619,2.452955,-0.000000,-5.598180,-4.499557,-0.179069,9.748437,-1.906440,2.261281,-0.605130,1.944657,-6.656929,0.313531,-3.689162,2.299716,-0.907553,0.550186,-0.878141,1.812969,-1.370187,0.030265,3.228848,-1.573274,0.030398,-5.091016,-3.307285,-0.543413,9.774268,-1.422892,2.373002,-0.852367,1.648547,-5.363420,-1.187484,-3.652955,1.709592,-0.549073,0.202145,-0.775162,2.128539,-1.180128,0.261993,2.974678,-1.851024,0.116221
114,0.164006,-0.756593,-0.047112,0.044357,1.374554,-0.619016,0.064698,-0.360570,-0.225024,0.083934,0.646383,-0.295302,0.239920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.826986,-0.408080,0.301857,-1.483989,0.640506,0.504559,0.011739,-0.015927,0.002853,-0.023319,0.010580,0.015884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.967387,-0.043981,0.098853,0.972273,-0.233218,0.229677,0.153478,0.500000,-0.881605,0.175825,0.061981,0.032816,-0.295990,0.438699,-0.107204,0.218777,0.172718,0.033146,0.389699,0.147243,-0.400544,0.067495,0.233165,0.052155,0.285320,-0.000000,-0.141126,0.193282,-0.131922,-0.000000,0.689894,0.919858,-0.153310,0.613239,3.449469,-2.452955,2.606265,1.303133,-0.306619,-2.376301,3.142849,3.219504,0.000000,-0.000000,-0.076655,0.459929,-0.229965,-1.379787,0.306619,2.452955,-0.000000,-5.091016,-3.307285,-0.543413,9.774268,-1.422892,2.373002,-0.852367,1.648547,-5.363420,-1.187484,-3.652955,1.709592,-0.549073,0.202145,-0.775162,2.128539,-1.180128,0.261993,2.974678,-1.851024,0.116221,-4.210831,-3.181485,-0.442484,8.948107,-1.487613,2.295082,-1.849021,0.959711,-4.993906,-1.159865,-3.996520,1.872070,-0.037752,0.160437,-0.618492,1.994581,-0.975807,0.273787,2.694052,-1.814680,0.160653
115,0.165457,-0.735365,-0.056006,0.050334,1.336488,-0.602552,0.075300,-0.360579,-0.225012,0.083932,0.646401,-0.295310,0.239908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.178604,-0.463041,0.297359,-2.112904,0.914504,0.542913,-0.006556,0.008866,-0.001575,0.013016,-0.005907,-0.008838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.970514,-0.064799,0.114204,0.971833,-0.212274,0.226588,0.121382,0.500000,-0.742894,0.191165,0.072718,0.065029,-0.285252,0.506194,-0.056583,0.272466,0.191126,0.025476,0.339078,0.216272,-0.380602,0.067495,0.233165,0.052155,0.285320,-0.000000,-0.141126,0.193282,-0.131922,-0.000000,0.689894,0.536584,2.146336,0.613239,3.066195,3.296159,2.376301,1.226478,-0.383274,-2.299646,3.296159,1.073168,0.000000,-0.000000,-0.076655,0.459929,-0.229965,-1.379787,0.306619,2.452955,-0.000000,-4.210831,-3.181485,-0.442484,8.948107,-1.487613,2.295082,-1.849021,0.959711,-4.993906,-1.159865,-3.996520,1.872070,-0.037752,0.160437,-0.618492,1.994581,-0.975807,0.273787,2.694052,-1.814680,0.160653,-3.546210,-3.112278,-0.178195,7.966171,-1.591825,2.267862,-2.091500,1.080458,-4.518777,-1.113944,-3.830199,1.868324,0.537054,0.263135,-0.601475,1.766511,-0.603143,0.196867,2.113626,-2.019349,0.102351
116,0.166909,-0.709449,-0.065634,0.056251,1.290038,-0.582436,0.086414,-0.360832,-0.224670,0.083871,0.646903,-0.295538,0.239566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.927704,-0.568662,0.246913,-3.464437,1.512706,0.596915,-0.033014,0.045048,-0.008180,0.065611,-0.029767,-0.044957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.973399,-0.082895,0.127201,0.970907,-0.190564,0.224653,0.091482,0.500000,-0.625142,0.209573,0.088058,0.092641,-0.283718,0.585961,-0.087262,0.326155,0.212602,0.034680,0.283854,0.289903,-0.294699,-0.003068,0.153398,0.050621,0.292990,-0.016874,-0.237767,0.269981,-0.095107,0.000000,0.843203,0.536584,0.229965,0.153310,3.449469,-1.763062,2.376301,0.843203,0.459929,-2.529610,3.066195,3.219504,-0.383274,-0.919858,-0.000000,-0.383274,-0.000000,-0.536584,0.306619,-0.306619,0.000000,-3.546210,-3.112278,-0.178195,7.966171,-1.591825,2.267862,-2.091500,1.080458,-4.518777,-1.113944,-3.830199,1.868324,0.537054,0.263135,-0.601475,1.766511,-0.603143,0.196867,2.113626,-2.019349,0.102351,-2.570504,-3.576551,0.422906,6.683217,-1.696698,2.388332,-2.674728,1.055479,-4.801455,-0.280902,-4.430264,2.173350,1.157179,0.380059,-0.840248,1.442435,-0.503380,0.064092,1.864175,-1.811081,0.043034
117,0.168360,-0.658257,-0.078753,0.060211,1.197911,-0.542044,0.099177,-0.361900,-0.223210,0.083605,0.649025,-0.296501,0.238110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.502590,-0.607775,0.155697,-4.505768,1.979087,0.577591,-0.053091,0.072767,-0.013352,0.105558,-0.047889,-0.072663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.974720,-0.091056,0.132856,0.970415,-0.179642,0.223616,0.085925,0.500000,-0.565828,0.217243,0.098796,0.112583,-0.282184,0.619709,-0.101068,0.349165,0.220272,0.022408,0.253175,0.320583,-0.280893,-0.003068,0.153398,0.050621,0.292990,-0.016874,-0.237767,0.269981,-0.095107,0.000000,0.843203,0.536584,2.299646,0.153310,3.296159,-1.763062,2.376301,0.919858,0.459929,-2.529610,3.066195,3.219504,-0.383274,-0.919858,-0.000000,-0.383274,-0.000000,-0.536584,0.306619,-0.306619,0.000000,-2.570504,-3.576551,0.422906,6.683217,-1.696698,2.388332,-2.674728,1.055479,-4.801455,-0.280902,-4.430264,2.173350,1.157179,0.380059,-0.840248,1.442435,-0.503380,0.064092,1.864175,-1.811081,0.043034,-1.971948,-3.609321,0.612006,6.401155,-1.380831,2.555740,-2.950166,1.741623,-5.318363,-0.659584,-4.521986,2.174026,1.891219,0.525160,-1.193979,1.096097,-0.176057,-0.198478,1.611327,-1.159121,0.056674
118,0.169811,-0.609345,-0.089945,0.062479,1.109807,-0.503272,0.109518,-0.362956,-0.221759,0.083337,0.651126,-0.297454,0.236660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.331515,-0.463196,0.028882,-4.203987,1.857571,0.395952,-0.052243,0.072170,-0.013484,0.103952,-0.047157,-0.072139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.977142,-0.105478,0.142379,0.969446,-0.157864,0.221470,0.050267,0.500000,-0.443029,0.246388,0.098796,0.126388,-0.282184,0.674932,-0.036641,0.393651,0.232544,0.037748,0.205621,0.377340,-0.245612,-0.003068,0.153398,0.050621,0.292990,-0.016874,-0.237767,0.269981,-0.095107,0.000000,1.379787,0.076655,0.689894,-0.000000,2.682920,0.766549,2.222991,0.613239,-0.613239,-2.606265,2.759575,0.459929,-0.383274,-0.919858,-0.000000,-0.383274,-0.000000,-0.536584,0.306619,-0.306619,0.000000,-1.971948,-3.609321,0.612006,6.401155,-1.380831,2.555740,-2.950166,1.741623,-5.318363,-0.659584,-4.521986,2.174026,1.891219,0.525160,-1.193979,1.096097,-0.176057,-0.198478,1.611327,-1.159121,0.056674,-1.838772,-3.083703,0.735055,5.840775,-1.128555,2.527832,-2.444417,1.782982,-4.974446,-1.108140,-4.128236,1.595292,2.242334,0.222762,-1.031630,0.749748,-0.156581,-0.141434,1.181363,-1.239749,0.273184
119,0.171263,-0.564997,-0.097281,0.061366,1.029752,-0.467741,0.115015,-0.363989,-0.220324,0.083066,0.653183,-0.298387,0.235224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.164267,-0.298046,-0.099411,-3.907439,1.738962,0.199216,-0.051408,0.071771,-0.013728,0.102395,-0.046448,-0.071837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.980513,-0.122000,0.151891,0.967880,-0.124595,0.219828,0.003446,0.500000,-0.222472,0.290874,0.112602,0.196951,-0.282184,0.765437,-0.084194,0.444272,0.240214,0.025476,0.130456,0.464777,-0.153573,-0.003068,0.153398,0.050621,0.292990,-0.016874,-0.237767,0.269981,-0.095107,0.000000,1.456442,0.613239,1.916371,-0.000000,2.836230,-2.222991,1.609752,0.153310,-0.459929,-2.529610,2.759575,1.763062,-0.383274,-0.919858,-0.000000,-0.383274,-0.000000,-0.536584,0.306619,-0.306619,0.000000,-1.838772,-3.083703,0.735055,5.840775,-1.128555,2.527832,-2.444417,1.782982,-4.974446,-1.108140,-4.128236,1.595292,2.242334,0.222762,-1.031630,0.749748,-0.156581,-0.141434,1.181363,-1.239749,0.273184,-2.014122,-2.637485,0.777207,5.631578,-1.266664,2.550482,-2.139405,1.964753,-4.980935,-1.549902,-3.842829,1.680659,2.425147,0.318243,-1.090654,0.234511,-0.292874,-0.153128,0.980336,-1.184507,0.567167
120,0.172714,-0.522775,-0.101866,0.058503,0.953509,-0.433714,0.117486,-0.365012,-0.218888,0.082788,0.655221,-0.299312,0.233786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.084504,-0.194909,-0.165034,-3.764455,1.682593,0.085758,-0.051005,0.071769,-0.013963,0.101669,-0.046115,-0.071908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.981599,-0.125846,0.153467,0.967460,-0.113629,0.219510,-0.010670,0.500000,-0.144160,0.321553,0.104932,0.224563,-0.282184,0.820660,-0.082660,0.471884,0.249417,0.036214,0.095175,0.513864,-0.083010,-0.003068,0.153398,0.050621,0.292990,-0.016874,-0.237767,0.269981,-0.095107,0.000000,1.303133,-0.306619,1.456442,-0.000000,2.836230,2.376301,1.303133,0.459929,0.306619,-2.069681,2.299646,2.912885,-0.383274,-0.919858,-0.000000,-0.383274,-0.000000,-0.536584,0.306619,-0.306619,0.000000,-2.014122,-2.637485,0.777207,5.631578,-1.266664,2.550482,-2.139405,1.964753,-4.980935,-1.549902,-3.842829,1.680659,2.425147,0.318243,-1.090654,0.234511,-0.292874,-0.153128,0.980336,-1.184507,0.567167,-2.733702,-1.951128,0.797816,4.854505,-1.052919,2.692971,-1.062145,1.859229,-4.274094,-1.597537,-3.562000,1.351053,2.155153,0.099282,-0.792840,-0.074081,-0.442955,0.192538,0.686648,-1.508221,0.847738
121,0.174165,-0.481616,-0.105077,0.054764,0.879173,-0.400438,0.118445,-0.366030,-0.217453,0.082507,0.657250,-0.300232,0.232348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.281975,0.177201,-0.255039,-2.292296,1.026965,-0.278511,-0.208506,0.312328,-0.068581,0.417976,-0.189503,-0.315394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.982657,-0.128879,0.154280,0.967104,-0.102869,0.219315,-0.022330,0.500000,-0.074509,0.321553,0.104932,0.224563,-0.282184,0.820660,-0.082660,0.471884,0.249417,0.036214,0.095175,0.513864,-0.083010,-0.003068,0.153398,0.050621,0.292990,-0.016874,-0.237767,0.269981,-0.095107,0.000000,1.303133,-0.306619,1.456442,-0.000000,2.836230,2.376301,1.303133,0.459929,0.306619,-2.069681,2.299646,2.912885,-0.383274,-0.919858,-0.000000,-0.383274,-0.000000,-0.536584,0.306619,-0.306619,0.000000,-2.733702,-1.951128,0.797816,4.854505,-1.052919,2.692971,-1.062145,1.859229,-4.274094,-1.597537,-3.562000,1.351053,2.155153,0.099282,-0.792840,-0.074081,-0.442955,0.192538,0.686648,-1.508221,0.847738,-3.353324,-1.676465,0.905413,3.969343,-1.150605,2.660482,-0.423115,1.971270,-3.758079,-1.199970,-3.554534,1.280716,2.058340,-0.066611,-0.658532,-0.104114,-0.546883,0.518024,0.549184,-1.981752,0.807769
122,0.175617,-0.471496,-0.094778,0.048301,0.861817,-0.392635,0.106346,-0.373352,-0.206395,0.080045,0.671941,-0.306892,0.221171,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.419505,0.613588,-0.361317,-0.707532,0.318073,-0.710180,-0.409061,0.650423,-0.156993,0.823797,-0.373355,-0.661542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.984681,-0.133282,0.154217,0.966570,-0.081360,0.219041,-0.046733,0.500000,0.006699,0.364505,0.108000,0.270583,-0.282184,0.869748,-0.122544,0.514835,0.247884,0.030078,0.056825,0.555282,-0.010913,-0.003068,0.153398,0.050621,0.292990,-0.016874,-0.237767,0.269981,-0.095107,0.000000,1.839717,0.153310,2.146336,0.076655,2.376301,-3.986053,2.069681,-0.076655,-0.076655,-1.839717,1.993026,4.216017,-0.383274,-0.919858,-0.000000,-0.383274,-0.000000,-0.536584,0.306619,-0.306619,0.000000,-3.353324,-1.676465,0.905413,3.969343,-1.150605,2.660482,-0.423115,1.971270,-3.758079,-1.199970,-3.554534,1.280716,2.058340,-0.066611,-0.658532,-0.104114,-0.546883,0.518024,0.549184,-1.981752,0.807769,-3.579261,-1.552218,0.971292,3.760432,-1.100640,2.737343,-0.780773,1.701740,-4.257595,-0.617383,-3.674645,1.293815,2.336693,-0.003248,-0.651081,-0.238032,-0.517059,0.560115,0.764043,-1.828543,0.876907
123,0.177068,-0.464836,-0.080533,0.040312,0.850872,-0.387715,0.090038,-0.382392,-0.191436,0.076227,0.690202,-0.315166,0.205886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.159927,0.909541,-0.475759,-0.226744,0.101916,-1.025830,-0.537808,0.943018,-0.258606,1.091598,-0.494409,-0.969587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.984681,-0.133282,0.154217,0.966570,-0.081360,0.219041,-0.046733,0.500000,0.006699,0.364505,0.108000,0.270583,-0.282184,0.869748,-0.122544,0.514835,0.247884,0.030078,0.056825,0.555282,-0.010913,-0.003068,0.153398,0.050621,0.292990,-0.016874,-0.237767,0.269981,-0.095107,0.000000,1.839717,0.153310,2.146336,0.076655,2.376301,-3.986053,2.069681,-0.076655,-0.076655,-1.839717,1.993026,4.216017,-0.383274,-0.919858,-0.000000,-0.383274,-0.000000,-0.536584,0.306619,-0.306619,0.000000,-3.579261,-1.552218,0.971292,3.760432,-1.100640,2.737343,-0.780773,1.701740,-4.257595,-0.617383,-3.674645,1.293815,2.336693,-0.003248,-0.651081,-0.238032,-0.517059,0.560115,0.764043,-1.828543,0.876907,-3.381894,-1.558158,1.006014,3.596838,-1.015521,2.811466,-1.143615,1.543918,-4.586811,-0.122680,-3.994009,1.570842,2.436263,0.021104,-0.683721,-0.214928,-0.392246,0.587595,0.766102,-1.644757,0.776421
